customer_id,customer_name,customer_segment,city,country,signup_date
CUST-02102,Synthetic Customer 02102,Small Business,Brussels,BE,2023-01-09
CUST-02103,Synthetic Customer 02103,Small Business,Stuttgart,DE,2025-06-20
CUST-02104,Synthetic Customer 02104,Small Business,Vienna,AT,2022-08-09
CUST-02105,Synthetic Customer 02105,Consumer,Berlin,DE,2023-11-26
CUST-02106,Synthetic Customer 02106,Consumer,Brussels,BE,2023-05-05
CUST-02107,Synthetic Customer 02107,Consumer,Düsseldorf,DE,2023-06-27
CUST-02108,Synthetic Customer 02108,Small Business,Berlin,DE,2025-01-22
CUST-02109,Synthetic Customer 02109,Consumer,Munich,DE,2024-02-19
CUST-02110,Synthetic Customer 02110,Consumer,Berlin,DE,2022-10-07
CUST-02111,Synthetic Customer 02111,Mid-Market,Berlin,DE,2024-08-26
CUST-02112,Synthetic Customer 02112,Consumer,Frankfurt,DE,2024-05-20
CUST-02113,Synthetic Customer 02113,Consumer,Düsseldorf,DE,2021-12-05
CUST-02114,Synthetic Customer 02114,Consumer,Hamburg,DE,2021-12-31
CUST-02115,Synthetic Customer 02115,Small Business,Cologne,DE,2025-05-26
CUST-02116,Synthetic Customer 02116,Consumer,Leipzig,DE,2022-10-26
CUST-02117,Synthetic Customer 02117,Small Business,Munich,DE,2024-10-11
CUST-02118,Synthetic Customer 02118,Consumer,Frankfurt,DE,2023-02-25
CUST-02119,Synthetic Customer 02119,Small Business,Leipzig,DE,2024-06-21
CUST-02120,Synthetic Customer 02120,Consumer,Brussels,BE,2025-03-20
CUST-02121,Synthetic Customer 02121,Small Business,Hamburg,DE,2021-12-31
CUST-02122,Synthetic Customer 02122,Consumer,Cologne,DE,2024-02-26
CUST-02123,Synthetic Customer 02123,Consumer,Hamburg,DE,2025-06-07
CUST-02124,Synthetic Customer 02124,Small Business,Hamburg,DE,2025-03-23
CUST-02125,Synthetic Customer 02125,Consumer,Stuttgart,DE,2024-05-01
CUST-02126,Synthetic Customer 02126,Consumer,Stuttgart,DE,2021-11-29
CUST-02127,Synthetic Customer 02127,Enterprise,Berlin,DE,2022-10-22
CUST-02128,Synthetic Customer 02128,Consumer,Stuttgart,DE,2023-03-29
CUST-02129,Synthetic Customer 02129,Small Business,Berlin,DE,2024-10-18
CUST-02130,Synthetic Customer 02130,Small Business,Leipzig,DE,2022-05-21
CUST-02131,Synthetic Customer 02131,Small Business,Hamburg,DE,2022-08-02
CUST-02132,Synthetic Customer 02132,Consumer,Amsterdam,NL,2022-01-03
CUST-02133,Synthetic Customer 02133,Consumer,Munich,DE,2021-09-26
CUST-02134,Synthetic Customer 02134,Consumer,Düsseldorf,DE,2023-09-29
CUST-02135,Synthetic Customer 02135,Consumer,Cologne,DE,2023-09-05
CUST-02136,Synthetic Customer 02136,Consumer,Paris,FR,2025-06-24
CUST-02137,Synthetic Customer 02137,Consumer,Leipzig,DE,2023-11-20
CUST-02138,Synthetic Customer 02138,Consumer,Munich,DE,2023-09-26
CUST-02139,Synthetic Customer 02139,Small Business,Berlin,DE,2023-01-30
CUST-02140,Synthetic Customer 02140,Consumer,Cologne,DE,2025-03-17
CUST-02141,Synthetic Customer 02141,Consumer,Düsseldorf,DE,2024-12-17
CUST-02142,Synthetic Customer 02142,Small Business,Munich,DE,2024-01-04
CUST-02143,Synthetic Customer 02143,Consumer,Düsseldorf,DE,2021-10-07
CUST-02144,Synthetic Customer 02144,Enterprise,Berlin,DE,2024-03-24
CUST-02145,Synthetic Customer 02145,Small Business,Düsseldorf,DE,2023-06-28
CUST-02146,Synthetic Customer 02146,Mid-Market,Vienna,AT,2024-03-08
CUST-02147,Synthetic Customer 02147,Consumer,Frankfurt,DE,2024-03-05
CUST-02148,Synthetic Customer 02148,Enterprise,Munich,DE,2023-04-17
CUST-02149,Synthetic Customer 02149,Small Business,Berlin,DE,2025-02-10
CUST-02150,Synthetic Customer 02150,Mid-Market,Cologne,DE,2022-03-17
CUST-02151,Synthetic Customer 02151,Consumer,Vienna,AT,2024-02-08
CUST-02152,Synthetic Customer 02152,Consumer,Stuttgart,DE,2024-06-07
CUST-02153,Synthetic Customer 02153,Consumer,Brussels,BE,2023-11-15
CUST-02154,Synthetic Customer 02154,Small Business,Munich,DE,2023-09-06
CUST-02155,Synthetic Customer 02155,Consumer,Munich,DE,2023-09-13
CUST-02156,Synthetic Customer 02156,Consumer,Munich,DE,2023-10-31
CUST-02157,Synthetic Customer 02157,Consumer,Cologne,DE,2022-10-05
CUST-02158,Synthetic Customer 02158,Consumer,Munich,DE,2023-01-03
CUST-02159,Synthetic Customer 02159,Consumer,Brussels,BE,2021-12-16
CUST-02160,Synthetic Customer 02160,Consumer,Amsterdam,NL,2022-09-03
CUST-02161,Synthetic Customer 02161,Consumer,Düsseldorf,DE,2022-08-19
CUST-02162,Synthetic Customer 02162,Consumer,Frankfurt,DE,2023-07-02
CUST-02163,Synthetic Customer 02163,Consumer,Frankfurt,DE,2024-01-08
CUST-02164,Synthetic Customer 02164,Consumer,Munich,DE,2024-03-29
CUST-02165,Synthetic Customer 02165,Consumer,Warsaw,PL,2022-01-09
CUST-02166,Synthetic Customer 02166,Consumer,Munich,DE,2022-12-23
CUST-02167,Synthetic Customer 02167,Consumer,Leipzig,DE,2023-06-07
CUST-02168,Synthetic Customer 02168,Small Business,Prague,CZ,2023-04-01
CUST-02169,Synthetic Customer 02169,Consumer,Frankfurt,DE,2025-07-20
CUST-02170,Synthetic Customer 02170,Consumer,Stuttgart,DE,2022-02-26
CUST-02171,Synthetic Customer 02171,Consumer,Hamburg,DE,2021-10-05
CUST-02172,Synthetic Customer 02172,Mid-Market,Hamburg,DE,2023-04-23
CUST-02173,Synthetic Customer 02173,Consumer,Hamburg,DE,2025-06-08
CUST-02174,Synthetic Customer 02174,Consumer,Cologne,DE,2023-08-24
CUST-02175,Synthetic Customer 02175,Consumer,Brussels,BE,2024-01-12
CUST-02176,Synthetic Customer 02176,Consumer,Berlin,DE,2022-09-24
CUST-02177,Synthetic Customer 02177,Mid-Market,Cologne,DE,2022-07-13
CUST-02178,Synthetic Customer 02178,Consumer,Warsaw,PL,2023-11-07
CUST-02179,Synthetic Customer 02179,Small Business,Berlin,DE,2021-11-02
CUST-02180,Synthetic Customer 02180,Consumer,Cologne,DE,2023-05-08
CUST-02181,Synthetic Customer 02181,Consumer,Cologne,DE,2024-07-07
CUST-02182,Synthetic Customer 02182,Consumer,Berlin,DE,2022-06-16
CUST-02183,Synthetic Customer 02183,Small Business,Berlin,DE,2023-01-12
CUST-02184,Synthetic Customer 02184,Consumer,Düsseldorf,DE,2023-07-06
CUST-02185,Synthetic Customer 02185,Consumer,Warsaw,PL,2024-07-13
CUST-02186,Synthetic Customer 02186,Consumer,Berlin,DE,2021-12-28
CUST-02187,Synthetic Customer 02187,Mid-Market,Hamburg,DE,2024-02-20
CUST-02188,Synthetic Customer 02188,Mid-Market,Munich,DE,2023-07-25
CUST-02189,Synthetic Customer 02189,Consumer,Hamburg,DE,2021-10-12
CUST-02190,Synthetic Customer 02190,Consumer,Brussels,BE,2024-04-22
CUST-02191,Synthetic Customer 02191,Small Business,Hamburg,DE,2024-02-25
CUST-02192,Synthetic Customer 02192,Consumer,Stuttgart,DE,2023-04-04
CUST-02193,Synthetic Customer 02193,Consumer,Cologne,DE,2023-10-31
CUST-02194,Synthetic Customer 02194,Small Business,Berlin,DE,2024-11-20
CUST-02195,Synthetic Customer 02195,Consumer,Cologne,DE,2022-12-04
CUST-02196,Synthetic Customer 02196,Consumer,Prague,CZ,2022-09-25
CUST-02197,Synthetic Customer 02197,Consumer,Cologne,DE,2022-01-27
CUST-02198,Synthetic Customer 02198,Small Business,Warsaw,PL,2022-05-08
CUST-02199,Synthetic Customer 02199,Mid-Market,Düsseldorf,DE,2021-10-16
CUST-02200,Synthetic Customer 02200,Consumer,Stuttgart,DE,2022-04-11
CUST-02201,Synthetic Customer 02201,Consumer,Berlin,DE,2023-11-26
CUST-02202,Synthetic Customer 02202,Consumer,Cologne,DE,2022-03-19
CUST-02203,Synthetic Customer 02203,Small Business,Hamburg,DE,2022-08-24
CUST-02204,Synthetic Customer 02204,Small Business,Cologne,DE,2024-01-17
CUST-02205,Synthetic Customer 02205,Consumer,Brussels,BE,2024-07-24
CUST-02206,Synthetic Customer 02206,Consumer,Amsterdam,NL,2021-10-12
CUST-02207,Synthetic Customer 02207,Consumer,Cologne,DE,2022-04-03
CUST-02208,Synthetic Customer 02208,Consumer,Frankfurt,DE,2023-08-29
CUST-02209,Synthetic Customer 02209,Consumer,Berlin,DE,2024-02-05
CUST-02210,Synthetic Customer 02210,Consumer,Brussels,BE,2023-12-05
CUST-02211,Synthetic Customer 02211,Small Business,Düsseldorf,DE,2023-02-26
CUST-02212,Synthetic Customer 02212,Mid-Market,Berlin,DE,2022-05-20
CUST-02213,Synthetic Customer 02213,Small Business,Berlin,DE,2022-02-22
CUST-02214,Synthetic Customer 02214,Consumer,Prague,CZ,2025-02-26
CUST-02215,Synthetic Customer 02215,Consumer,Warsaw,PL,2022-10-02
CUST-02216,Synthetic Customer 02216,Consumer,Paris,FR,2023-04-06
CUST-02217,Synthetic Customer 02217,Consumer,Cologne,DE,2023-06-22
CUST-02218,Synthetic Customer 02218,Small Business,Berlin,DE,2023-09-01
CUST-02219,Synthetic Customer 02219,Small Business,Stuttgart,DE,2023-12-04
CUST-02220,Synthetic Customer 02220,Small Business,Berlin,DE,2025-06-23
CUST-02221,Synthetic Customer 02221,Consumer,Leipzig,DE,2025-04-19
CUST-02222,Synthetic Customer 02222,Mid-Market,Paris,FR,2022-06-11
CUST-02223,Synthetic Customer 02223,Consumer,Hamburg,DE,2021-10-21
CUST-02224,Synthetic Customer 02224,Small Business,Berlin,DE,2023-07-16
CUST-02225,Synthetic Customer 02225,Consumer,Stuttgart,DE,2022-11-18
CUST-02226,Synthetic Customer 02226,Consumer,Vienna,AT,2022-05-01
CUST-02227,Synthetic Customer 02227,Small Business,Frankfurt,DE,2024-11-26
CUST-02228,Synthetic Customer 02228,Consumer,Cologne,DE,2024-01-04
CUST-02229,Synthetic Customer 02229,Consumer,Berlin,DE,2024-11-12
CUST-02230,Synthetic Customer 02230,Consumer,Cologne,DE,2022-01-31
CUST-02231,Synthetic Customer 02231,Small Business,Cologne,DE,2025-05-15
CUST-02232,Synthetic Customer 02232,Small Business,Leipzig,DE,2024-09-28
CUST-02233,Synthetic Customer 02233,Enterprise,Berlin,DE,2023-03-15
CUST-02234,Synthetic Customer 02234,Consumer,Berlin,DE,2023-11-25
CUST-02235,Synthetic Customer 02235,Consumer,Munich,DE,2024-03-08
CUST-02236,Synthetic Customer 02236,Consumer,Frankfurt,DE,2022-09-06
CUST-02237,Synthetic Customer 02237,Enterprise,Amsterdam,NL,2023-03-08
CUST-02238,Synthetic Customer 02238,Consumer,Frankfurt,DE,2023-04-30
CUST-02239,Synthetic Customer 02239,Consumer,Hamburg,DE,2023-02-13
CUST-02240,Synthetic Customer 02240,Small Business,Stuttgart,DE,2023-05-23
CUST-02241,Synthetic Customer 02241,Consumer,Munich,DE,2022-11-19
CUST-02242,Synthetic Customer 02242,Consumer,Leipzig,DE,2024-10-24
CUST-02243,Synthetic Customer 02243,Small Business,Warsaw,PL,2021-12-17
CUST-02244,Synthetic Customer 02244,Small Business,Vienna,AT,2023-01-30
CUST-02245,Synthetic Customer 02245,Small Business,Hamburg,DE,2024-07-14
CUST-02246,Synthetic Customer 02246,Consumer,Frankfurt,DE,2025-04-29
CUST-02247,Synthetic Customer 02247,Consumer,Berlin,DE,2024-08-13
CUST-02248,Synthetic Customer 02248,Mid-Market,Munich,DE,2022-11-29
CUST-02249,Synthetic Customer 02249,Enterprise,Cologne,DE,2022-04-09
CUST-02250,Synthetic Customer 02250,Consumer,Frankfurt,DE,2021-12-13
CUST-02251,Synthetic Customer 02251,Consumer,Amsterdam,NL,2023-07-23
CUST-02252,Synthetic Customer 02252,Small Business,Frankfurt,DE,2024-08-20
CUST-02253,Synthetic Customer 02253,Consumer,Cologne,DE,2024-09-24
CUST-02254,Synthetic Customer 02254,Consumer,Munich,DE,2023-12-01
CUST-02255,Synthetic Customer 02255,Consumer,Vienna,AT,2022-04-01
CUST-02256,Synthetic Customer 02256,Small Business,Vienna,AT,2023-08-31
CUST-02257,Synthetic Customer 02257,Consumer,Düsseldorf,DE,2022-12-31
CUST-02258,Synthetic Customer 02258,Consumer,Munich,DE,2024-11-24
CUST-02259,Synthetic Customer 02259,Consumer,Düsseldorf,DE,2023-11-24
CUST-02260,Synthetic Customer 02260,Mid-Market,Munich,DE,2022-01-13
CUST-02261,Synthetic Customer 02261,Consumer,Frankfurt,DE,2024-09-11
CUST-02262,Synthetic Customer 02262,Enterprise,Leipzig,DE,2023-07-19
CUST-02263,Synthetic Customer 02263,Consumer,Paris,FR,2025-03-11
CUST-02264,Synthetic Customer 02264,Consumer,Vienna,AT,2021-09-15
CUST-02265,Synthetic Customer 02265,Consumer,Frankfurt,DE,2022-07-27
CUST-02266,Synthetic Customer 02266,Consumer,Hamburg,DE,2024-03-04
CUST-02267,Synthetic Customer 02267,Mid-Market,Berlin,DE,2024-12-30
CUST-02268,Synthetic Customer 02268,Consumer,Cologne,DE,2021-10-03
CUST-02269,Synthetic Customer 02269,Consumer,Amsterdam,NL,2022-05-22
CUST-02270,Synthetic Customer 02270,Consumer,Leipzig,DE,2023-12-30
CUST-02271,Synthetic Customer 02271,Small Business,Cologne,DE,2024-12-27
CUST-02272,Synthetic Customer 02272,Mid-Market,Frankfurt,DE,2023-10-13
CUST-02273,Synthetic Customer 02273,Consumer,Cologne,DE,2023-03-19
CUST-02274,Synthetic Customer 02274,Small Business,Frankfurt,DE,2024-10-01
CUST-02275,Synthetic Customer 02275,Mid-Market,Berlin,DE,2024-09-01
CUST-02276,Synthetic Customer 02276,Mid-Market,Stuttgart,DE,2022-03-22
CUST-02277,Synthetic Customer 02277,Consumer,Stuttgart,DE,2024-10-09
CUST-02278,Synthetic Customer 02278,Consumer,Munich,DE,2021-10-05
CUST-02279,Synthetic Customer 02279,Small Business,Berlin,DE,2024-05-15
CUST-02280,Synthetic Customer 02280,Consumer,Berlin,DE,2023-12-08
CUST-02281,Synthetic Customer 02281,Mid-Market,Munich,DE,2023-05-22
CUST-02282,Synthetic Customer 02282,Consumer,Düsseldorf,DE,2023-08-25
CUST-02283,Synthetic Customer 02283,Consumer,Hamburg,DE,2023-09-19
CUST-02284,Synthetic Customer 02284,Small Business,Frankfurt,DE,2024-10-15
CUST-02285,Synthetic Customer 02285,Small Business,Warsaw,PL,2022-08-12
CUST-02286,Synthetic Customer 02286,Consumer,Cologne,DE,2022-06-25
CUST-02287,Synthetic Customer 02287,Small Business,Frankfurt,DE,2024-12-06
CUST-02288,Synthetic Customer 02288,Small Business,Hamburg,DE,2024-09-15
CUST-02289,Synthetic Customer 02289,Consumer,Paris,FR,2021-12-16
CUST-02290,Synthetic Customer 02290,Consumer,Frankfurt,DE,2024-10-26
CUST-02291,Synthetic Customer 02291,Consumer,Berlin,DE,2024-09-08
CUST-02292,Synthetic Customer 02292,Consumer,Munich,DE,2024-09-27
CUST-02293,Synthetic Customer 02293,Small Business,Munich,DE,2023-06-03
CUST-02294,Synthetic Customer 02294,Small Business,Munich,DE,2023-11-18
CUST-02295,Synthetic Customer 02295,Mid-Market,Berlin,DE,2023-01-15
CUST-02296,Synthetic Customer 02296,Small Business,Leipzig,DE,2022-12-01
CUST-02297,Synthetic Customer 02297,Enterprise,Stuttgart,DE,2023-03-23
CUST-02298,Synthetic Customer 02298,Consumer,Amsterdam,NL,2022-05-15
CUST-02299,Synthetic Customer 02299,Consumer,Munich,DE,2022-11-28
CUST-02300,Synthetic Customer 02300,Mid-Market,Warsaw,PL,2022-09-02
CUST-02301,Synthetic Customer 02301,Consumer,Leipzig,DE,2024-08-29
CUST-02302,Synthetic Customer 02302,Small Business,Berlin,DE,2024-12-13
CUST-02303,Synthetic Customer 02303,Consumer,Stuttgart,DE,2024-08-11
CUST-02304,Synthetic Customer 02304,Consumer,Warsaw,PL,2022-10-03
CUST-02305,Synthetic Customer 02305,Enterprise,Stuttgart,DE,2023-02-10
CUST-02306,Synthetic Customer 02306,Small Business,Vienna,AT,2024-12-07
CUST-02307,Synthetic Customer 02307,Consumer,Hamburg,DE,2023-08-10
CUST-02308,Synthetic Customer 02308,Consumer,Berlin,DE,2021-11-14
CUST-02309,Synthetic Customer 02309,Small Business,Berlin,DE,2024-10-17
CUST-02310,Synthetic Customer 02310,Small Business,Frankfurt,DE,2022-10-07
CUST-02311,Synthetic Customer 02311,Consumer,Berlin,DE,2025-04-23
CUST-02312,Synthetic Customer 02312,Small Business,Frankfurt,DE,2023-06-27
CUST-02313,Synthetic Customer 02313,Small Business,Hamburg,DE,2023-02-09
CUST-02314,Synthetic Customer 02314,Small Business,Frankfurt,DE,2022-04-09
CUST-02315,Synthetic Customer 02315,Small Business,Leipzig,DE,2025-03-07
CUST-02316,Synthetic Customer 02316,Consumer,Berlin,DE,2022-11-19
CUST-02317,Synthetic Customer 02317,Mid-Market,Berlin,DE,2023-03-27
CUST-02318,Synthetic Customer 02318,Consumer,Warsaw,PL,2023-08-27
CUST-02319,Synthetic Customer 02319,Consumer,Hamburg,DE,2024-03-07
CUST-02320,Synthetic Customer 02320,Consumer,Frankfurt,DE,2025-07-23
CUST-02321,Synthetic Customer 02321,Consumer,Berlin,DE,2022-07-29
CUST-02322,Synthetic Customer 02322,Consumer,Cologne,DE,2025-01-28
CUST-02323,Synthetic Customer 02323,Enterprise,Munich,DE,2023-12-07
CUST-02324,Synthetic Customer 02324,Mid-Market,Frankfurt,DE,2024-02-24
CUST-02325,Synthetic Customer 02325,Enterprise,Cologne,DE,2022-02-25
CUST-02326,Synthetic Customer 02326,Consumer,Berlin,DE,2023-11-03
CUST-02327,Synthetic Customer 02327,Mid-Market,Munich,DE,2022-04-07
CUST-02328,Synthetic Customer 02328,Mid-Market,Amsterdam,NL,2022-09-18
CUST-02329,Synthetic Customer 02329,Small Business,Frankfurt,DE,2022-02-21
CUST-02330,Synthetic Customer 02330,Consumer,Hamburg,DE,2024-06-02
CUST-02331,Synthetic Customer 02331,Consumer,Vienna,AT,2022-11-27
CUST-02332,Synthetic Customer 02332,Consumer,Cologne,DE,2021-11-04
CUST-02333,Synthetic Customer 02333,Consumer,Berlin,DE,2023-05-29
CUST-02334,Synthetic Customer 02334,Consumer,Frankfurt,DE,2023-08-19
CUST-02335,Synthetic Customer 02335,Consumer,Berlin,DE,2024-01-07
CUST-02336,Synthetic Customer 02336,Mid-Market,Brussels,BE,2023-06-21
CUST-02337,Synthetic Customer 02337,Small Business,Leipzig,DE,2024-09-01
CUST-02338,Synthetic Customer 02338,Consumer,Berlin,DE,2025-04-22
CUST-02339,Synthetic Customer 02339,Consumer,Frankfurt,DE,2022-05-30
CUST-02340,Synthetic Customer 02340,Consumer,Cologne,DE,2024-03-28
CUST-02341,Synthetic Customer 02341,Small Business,Cologne,DE,2024-07-28
CUST-02342,Synthetic Customer 02342,Consumer,Cologne,DE,2022-01-26
CUST-02343,Synthetic Customer 02343,Consumer,Amsterdam,NL,2022-08-31
CUST-02344,Synthetic Customer 02344,Small Business,Prague,CZ,2024-08-02
CUST-02345,Synthetic Customer 02345,Consumer,Paris,FR,2022-11-24
CUST-02346,Synthetic Customer 02346,Consumer,Hamburg,DE,2023-08-26
CUST-02347,Synthetic Customer 02347,Consumer,Cologne,DE,2023-12-21
CUST-02348,Synthetic Customer 02348,Small Business,Amsterdam,NL,2022-03-29
CUST-02349,Synthetic Customer 02349,Consumer,Cologne,DE,2025-05-14
CUST-02350,Synthetic Customer 02350,Enterprise,Leipzig,DE,2022-04-06
CUST-02351,Synthetic Customer 02351,Consumer,Berlin,DE,2025-02-15
CUST-02352,Synthetic Customer 02352,Small Business,Berlin,DE,2025-03-24
CUST-02353,Synthetic Customer 02353,Small Business,Leipzig,DE,2022-03-18
CUST-02354,Synthetic Customer 02354,Consumer,Munich,DE,2024-09-14
CUST-02355,Synthetic Customer 02355,Mid-Market,Düsseldorf,DE,2023-09-22
CUST-02356,Synthetic Customer 02356,Consumer,Frankfurt,DE,2023-03-30
CUST-02357,Synthetic Customer 02357,Small Business,Frankfurt,DE,2024-01-23
CUST-02358,Synthetic Customer 02358,Small Business,Vienna,AT,2023-08-14
CUST-02359,Synthetic Customer 02359,Consumer,Stuttgart,DE,2022-05-14
CUST-02360,Synthetic Customer 02360,Small Business,Düsseldorf,DE,2025-02-17
CUST-02361,Synthetic Customer 02361,Small Business,Hamburg,DE,2022-09-21
CUST-02362,Synthetic Customer 02362,Small Business,Berlin,DE,2024-04-20
CUST-02363,Synthetic Customer 02363,Consumer,Hamburg,DE,2023-02-14
CUST-02364,Synthetic Customer 02364,Consumer,Berlin,DE,2024-05-28
CUST-02365,Synthetic Customer 02365,Mid-Market,Amsterdam,NL,2025-04-20
CUST-02366,Synthetic Customer 02366,Consumer,Frankfurt,DE,2025-01-05
CUST-02367,Synthetic Customer 02367,Small Business,Stuttgart,DE,2022-06-29
CUST-02368,Synthetic Customer 02368,Consumer,Hamburg,DE,2024-03-16
CUST-02369,Synthetic Customer 02369,Consumer,Berlin,DE,2023-05-22
CUST-02370,Synthetic Customer 02370,Consumer,Düsseldorf,DE,2023-09-28
CUST-02371,Synthetic Customer 02371,Consumer,Munich,DE,2023-09-09
CUST-02372,Synthetic Customer 02372,Mid-Market,Berlin,DE,2024-02-14
CUST-02373,Synthetic Customer 02373,Consumer,Berlin,DE,2023-01-11
CUST-02374,Synthetic Customer 02374,Small Business,Berlin,DE,2023-03-31
CUST-02375,Synthetic Customer 02375,Small Business,Amsterdam,NL,2022-09-08
CUST-02376,Synthetic Customer 02376,Small Business,Cologne,DE,2023-03-17
CUST-02377,Synthetic Customer 02377,Consumer,Berlin,DE,2022-09-29
CUST-02378,Synthetic Customer 02378,Consumer,Düsseldorf,DE,2021-11-21
CUST-02379,Synthetic Customer 02379,Consumer,Berlin,DE,2024-07-16
CUST-02380,Synthetic Customer 02380,Consumer,Berlin,DE,2022-02-24
CUST-02381,Synthetic Customer 02381,Consumer,Warsaw,PL,2024-02-20
CUST-02382,Synthetic Customer 02382,Mid-Market,Berlin,DE,2024-02-18
CUST-02383,Synthetic Customer 02383,Consumer,Frankfurt,DE,2022-07-19
CUST-02384,Synthetic Customer 02384,Small Business,Amsterdam,NL,2025-05-02
CUST-02385,Synthetic Customer 02385,Mid-Market,Munich,DE,2023-09-07
CUST-02386,Synthetic Customer 02386,Consumer,Düsseldorf,DE,2023-02-16
CUST-02387,Synthetic Customer 02387,Mid-Market,Cologne,DE,2021-11-19
CUST-02388,Synthetic Customer 02388,Consumer,Munich,DE,2024-04-13
CUST-02389,Synthetic Customer 02389,Consumer,Hamburg,DE,2023-04-17
CUST-02390,Synthetic Customer 02390,Mid-Market,Cologne,DE,2022-02-06
CUST-02391,Synthetic Customer 02391,Small Business,Stuttgart,DE,2024-12-07
CUST-02392,Synthetic Customer 02392,Consumer,Cologne,DE,2024-12-18
CUST-02393,Synthetic Customer 02393,Consumer,Düsseldorf,DE,2024-11-05
CUST-02394,Synthetic Customer 02394,Consumer,Leipzig,DE,2023-04-01
CUST-02395,Synthetic Customer 02395,Consumer,Hamburg,DE,2021-10-11
CUST-02396,Synthetic Customer 02396,Consumer,Stuttgart,DE,2024-01-07
CUST-02397,Synthetic Customer 02397,Consumer,Berlin,DE,2024-01-10
CUST-02398,Synthetic Customer 02398,Mid-Market,Berlin,DE,2022-06-06
CUST-02399,Synthetic Customer 02399,Small Business,Frankfurt,DE,2023-02-27
CUST-02400,Synthetic Customer 02400,Consumer,Berlin,DE,2025-06-25
CUST-02401,Synthetic Customer 02401,Consumer,Leipzig,DE,2023-10-10
CUST-02402,Synthetic Customer 02402,Mid-Market,Düsseldorf,DE,2022-01-21
CUST-02403,Synthetic Customer 02403,Mid-Market,Berlin,DE,2024-11-23
CUST-02404,Synthetic Customer 02404,Mid-Market,Stuttgart,DE,2025-01-21
CUST-02405,Synthetic Customer 02405,Consumer,Amsterdam,NL,2022-07-19
CUST-02406,Synthetic Customer 02406,Small Business,Brussels,BE,2022-06-23
CUST-02407,Synthetic Customer 02407,Small Business,Stuttgart,DE,2023-10-14
CUST-02408,Synthetic Customer 02408,Consumer,Hamburg,DE,2024-06-01
CUST-02409,Synthetic Customer 02409,Small Business,Cologne,DE,2024-03-18
CUST-02410,Synthetic Customer 02410,Small Business,Stuttgart,DE,2021-09-14
CUST-02411,Synthetic Customer 02411,Consumer,Frankfurt,DE,2024-08-28
CUST-02412,Synthetic Customer 02412,Small Business,Hamburg,DE,2024-02-05
CUST-02413,Synthetic Customer 02413,Consumer,Vienna,AT,2022-06-05
CUST-02414,Synthetic Customer 02414,Mid-Market,Cologne,DE,2024-03-26
CUST-02415,Synthetic Customer 02415,Consumer,Düsseldorf,DE,2022-11-06
CUST-02416,Synthetic Customer 02416,Enterprise,Stuttgart,DE,2025-06-18
CUST-02417,Synthetic Customer 02417,Consumer,Berlin,DE,2022-03-10
CUST-02418,Synthetic Customer 02418,Small Business,Paris,FR,2022-01-24
CUST-02419,Synthetic Customer 02419,Consumer,Berlin,DE,2022-03-26
CUST-02420,Synthetic Customer 02420,Small Business,Munich,DE,2025-03-09
CUST-02421,Synthetic Customer 02421,Consumer,Leipzig,DE,2025-06-20
CUST-02422,Synthetic Customer 02422,Consumer,Hamburg,DE,2023-12-03
CUST-02423,Synthetic Customer 02423,Small Business,Stuttgart,DE,2022-01-23
CUST-02424,Synthetic Customer 02424,Consumer,Paris,FR,2022-09-17
CUST-02425,Synthetic Customer 02425,Consumer,Warsaw,PL,2024-10-14
CUST-02426,Synthetic Customer 02426,Small Business,Munich,DE,2022-01-06
CUST-02427,Synthetic Customer 02427,Consumer,Berlin,DE,2025-01-13
CUST-02428,Synthetic Customer 02428,Consumer,Berlin,DE,2022-06-28
CUST-02429,Synthetic Customer 02429,Consumer,Berlin,DE,2025-03-14
CUST-02430,Synthetic Customer 02430,Mid-Market,Amsterdam,NL,2023-08-30
CUST-02431,Synthetic Customer 02431,Mid-Market,Stuttgart,DE,2024-05-25
CUST-02432,Synthetic Customer 02432,Consumer,Frankfurt,DE,2022-02-04
CUST-02433,Synthetic Customer 02433,Consumer,Vienna,AT,2024-07-29
CUST-02434,Synthetic Customer 02434,Small Business,Cologne,DE,2023-08-27
CUST-02435,Synthetic Customer 02435,Enterprise,Leipzig,DE,2023-06-06
CUST-02436,Synthetic Customer 02436,Consumer,Berlin,DE,2023-02-12
CUST-02437,Synthetic Customer 02437,Consumer,Munich,DE,2022-08-27
CUST-02438,Synthetic Customer 02438,Small Business,Munich,DE,2025-03-05
CUST-02439,Synthetic Customer 02439,Consumer,Düsseldorf,DE,2025-06-11
CUST-02440,Synthetic Customer 02440,Consumer,Berlin,DE,2021-11-07
CUST-02441,Synthetic Customer 02441,Mid-Market,Stuttgart,DE,2024-05-07
CUST-02442,Synthetic Customer 02442,Mid-Market,Munich,DE,2025-07-08
CUST-02443,Synthetic Customer 02443,Consumer,Berlin,DE,2024-09-25
CUST-02444,Synthetic Customer 02444,Consumer,Stuttgart,DE,2024-06-12
CUST-02445,Synthetic Customer 02445,Consumer,Brussels,BE,2023-08-21
CUST-02446,Synthetic Customer 02446,Consumer,Berlin,DE,2025-03-04
CUST-02447,Synthetic Customer 02447,Consumer,Frankfurt,DE,2022-09-15
CUST-02448,Synthetic Customer 02448,Enterprise,Berlin,DE,2022-09-15
CUST-02449,Synthetic Customer 02449,Consumer,Paris,FR,2024-07-03
CUST-02450,Synthetic Customer 02450,Consumer,Cologne,DE,2022-07-23
