order_id,customer_id,product_id,warehouse_id,order_date,promised_delivery_date,order_status,order_quantity,unit_price_eur,discount_pct,order_value_eur,sales_channel
ORD-012847,CUST-00269,PRD-0026,WH-006,2025-10-24,2025-10-26,Delivered,2,33.53,0.0319,64.92,EDI
ORD-012848,CUST-01013,PRD-0026,WH-006,2026-05-15,2026-05-18,Delivered,1,33.53,0.0115,33.14,Online Store
ORD-012849,CUST-01293,PRD-0040,WH-001,2026-05-12,2026-05-15,Delivered,1,38.23,0.0341,36.93,Sales Desk
ORD-012850,CUST-03161,PRD-0009,WH-003,2026-08-07,2026-08-12,Processing,1,152.18,0.0379,146.41,Online Store
ORD-012851,CUST-01397,PRD-0100,WH-006,2025-11-29,2025-12-03,Delivered,2,17.01,0.0552,32.14,Online Store
ORD-012852,CUST-03491,PRD-0041,WH-002,2025-11-10,2025-11-13,Delivered,1,35.10,0.0416,33.64,Online Store
ORD-012853,CUST-00819,PRD-0102,WH-004,2025-10-11,2025-10-14,Cancelled,6,16.81,0.0400,96.83,Sales Desk
ORD-012854,CUST-01592,PRD-0058,WH-006,2026-05-21,2026-05-24,Delivered,3,11.53,0.0371,33.31,Online Store
ORD-012855,CUST-02086,PRD-0066,WH-001,2025-11-30,2025-12-02,Delivered,4,49.55,0.0496,188.37,EDI
ORD-012856,CUST-00101,PRD-0085,WH-006,2025-09-15,2025-09-19,Delivered,3,18.98,0.0115,56.29,Marketplace
ORD-012857,CUST-02031,PRD-0016,WH-004,2025-11-21,2025-11-25,Delivered,3,140.26,0.0324,407.15,EDI
ORD-012858,CUST-01397,PRD-0025,WH-001,2025-12-08,2025-12-13,Delivered,1,56.55,0.0004,56.53,Marketplace
ORD-012859,CUST-02738,PRD-0091,WH-006,2026-04-08,2026-04-11,Delivered,1,17.00,0.0203,16.65,Marketplace
ORD-012860,CUST-03417,PRD-0090,WH-006,2026-06-19,2026-06-23,Delivered,20,19.95,0.1378,344.02,Online Store
ORD-012861,CUST-00622,PRD-0040,WH-004,2025-11-09,2025-11-11,Cancelled,8,38.23,0.1012,274.89,Online Store
ORD-012862,CUST-03966,PRD-0024,WH-004,2026-08-12,2026-08-16,Delivered,1,49.16,0.0026,49.03,Online Store
ORD-012863,CUST-02713,PRD-0075,WH-006,2025-10-31,2025-11-03,Delivered,1,39.53,0.0078,39.22,Online Store
ORD-012864,CUST-02421,PRD-0016,WH-001,2026-05-31,2026-06-04,Delivered,1,140.26,0.0141,138.28,Online Store
ORD-012865,CUST-01538,PRD-0051,WH-004,2025-09-17,2025-09-20,Delivered,2,23.03,0.0310,44.63,Marketplace
ORD-012866,CUST-03526,PRD-0114,WH-004,2026-08-23,2026-08-28,Delivered,2,39.41,0.0815,72.40,EDI
ORD-012867,CUST-03885,PRD-0078,WH-003,2026-05-23,2026-05-27,Delivered,4,38.69,0.0156,152.35,Online Store
ORD-012868,CUST-03993,PRD-0105,WH-001,2025-09-18,2025-09-23,Delivered,3,26.75,0.0886,73.14,Sales Desk
ORD-012869,CUST-01480,PRD-0040,WH-006,2026-01-01,2026-01-03,Delivered,1,38.23,0.0497,36.33,Online Store
ORD-012870,CUST-02584,PRD-0029,WH-003,2025-10-15,2025-10-20,Delivered,1,34.84,0.0221,34.07,Online Store
ORD-012871,CUST-01964,PRD-0041,WH-006,2025-12-10,2025-12-13,Delivered,1,35.10,0.0592,33.02,Marketplace
ORD-012872,CUST-00432,PRD-0056,WH-005,2025-11-27,2025-12-01,Delivered,3,23.87,0.0430,68.53,Online Store
ORD-012873,CUST-00680,PRD-0081,WH-002,2026-03-06,2026-03-09,Delivered,4,14.75,0.0723,54.73,Online Store
ORD-012874,CUST-02656,PRD-0012,WH-004,2025-10-30,2025-11-03,Delivered,1,105.16,0.0032,104.82,Sales Desk
ORD-012875,CUST-01551,PRD-0102,WH-003,2026-03-20,2026-03-24,Delivered,2,16.81,0.0518,31.88,Online Store
ORD-012876,CUST-02427,PRD-0065,WH-003,2026-05-22,2026-05-24,Delivered,1,71.66,0.0259,69.80,EDI
ORD-012877,CUST-01112,PRD-0102,WH-006,2026-05-03,2026-05-06,Delivered,3,16.81,0.0299,48.92,Sales Desk
ORD-012878,CUST-00511,PRD-0073,WH-003,2026-04-18,2026-04-21,Delivered,1,93.82,0.0233,91.63,Online Store
ORD-012879,CUST-01996,PRD-0060,WH-002,2025-09-12,2025-09-16,Delivered,2,10.74,0.0413,20.59,Online Store
ORD-012880,CUST-03328,PRD-0028,WH-001,2025-12-16,2025-12-20,Delivered,3,72.89,0.0021,218.21,EDI
ORD-012881,CUST-03502,PRD-0049,WH-006,2026-06-03,2026-06-06,Delivered,4,12.08,0.0894,44.00,Sales Desk
ORD-012882,CUST-00449,PRD-0021,WH-004,2025-12-03,2025-12-07,Delivered,4,45.05,0.0373,173.48,Online Store
ORD-012883,CUST-03070,PRD-0099,WH-004,2026-01-03,2026-01-06,Delivered,1,16.51,0.0312,15.99,Online Store
ORD-012884,CUST-00203,PRD-0073,WH-004,2025-11-18,2025-11-23,Delivered,1,93.82,0.0363,90.41,EDI
ORD-012885,CUST-02235,PRD-0042,WH-006,2026-08-28,2026-08-31,In Transit,2,37.14,0.0449,70.94,Marketplace
ORD-012886,CUST-01481,PRD-0102,WH-005,2026-06-04,2026-06-09,Delivered,1,16.81,0.0200,16.47,Online Store
ORD-012887,CUST-01287,PRD-0055,WH-001,2025-09-17,2025-09-20,Delivered,2,30.15,0.0026,60.14,EDI
ORD-012888,CUST-03114,PRD-0063,WH-004,2026-06-24,2026-06-29,Delivered,2,33.68,0.0672,62.83,Online Store
ORD-012889,CUST-02964,PRD-0118,WH-003,2026-06-18,2026-06-21,Delivered,2,21.02,0.0017,41.97,Online Store
ORD-012890,CUST-02343,PRD-0022,WH-002,2026-05-12,2026-05-17,Delivered,1,43.91,0.0288,42.65,Online Store
ORD-012891,CUST-02776,PRD-0023,WH-004,2026-03-11,2026-03-15,Delivered,4,56.17,0.0175,220.75,Online Store
ORD-012892,CUST-02517,PRD-0001,WH-006,2026-04-29,2026-05-03,Delivered,2,121.54,0.0142,239.63,Online Store
ORD-012893,CUST-00801,PRD-0065,WH-006,2025-12-03,2025-12-08,Delivered,3,71.66,0.0239,209.84,Online Store
ORD-012894,CUST-01083,PRD-0006,WH-002,2025-09-22,2025-09-26,Delivered,3,85.22,0.0162,251.52,Online Store
ORD-012895,CUST-03930,PRD-0087,WH-004,2025-10-16,2025-10-20,Delivered,4,18.64,0.0793,68.65,Online Store
ORD-012896,CUST-00719,PRD-0081,WH-006,2026-08-30,2026-09-02,Packed,1,14.75,0.0233,14.41,EDI
ORD-012897,CUST-00057,PRD-0039,WH-005,2026-02-25,2026-02-28,Delivered,4,21.95,0.0752,81.20,Sales Desk
ORD-012898,CUST-00687,PRD-0044,WH-004,2025-09-11,2025-09-16,Delivered,1,9.77,0.0267,9.51,Online Store
ORD-012899,CUST-02816,PRD-0081,WH-002,2025-11-13,2025-11-15,Delivered,2,14.75,0.0518,27.97,Online Store
ORD-012900,CUST-01275,PRD-0049,WH-004,2026-05-31,2026-06-04,Delivered,3,12.08,0.0293,35.18,Online Store
ORD-012901,CUST-00859,PRD-0020,WH-003,2026-08-28,2026-08-31,In Transit,2,154.58,0.0152,304.46,Online Store
ORD-012902,CUST-00226,PRD-0107,WH-004,2026-06-26,2026-07-01,Delivered,1,25.00,0.0127,24.68,Sales Desk
ORD-012903,CUST-01901,PRD-0040,WH-004,2026-06-17,2026-06-22,Delivered,5,38.23,0.0762,176.58,EDI
ORD-012904,CUST-03089,PRD-0092,WH-006,2026-06-27,2026-06-29,Delivered,3,9.28,0.0387,26.76,Sales Desk
ORD-012905,CUST-02404,PRD-0113,WH-002,2026-05-22,2026-05-26,Delivered,5,22.45,0.0836,102.87,Marketplace
ORD-012906,CUST-00065,PRD-0041,WH-001,2026-04-19,2026-04-23,Delivered,1,35.10,0.0530,33.24,Sales Desk
ORD-012907,CUST-03162,PRD-0063,WH-006,2026-02-15,2026-02-18,Delivered,1,33.68,0.0554,31.81,Online Store
ORD-012908,CUST-02098,PRD-0005,WH-003,2026-04-20,2026-04-25,Delivered,1,89.11,0.0085,88.35,Online Store
ORD-012909,CUST-03615,PRD-0118,WH-001,2026-02-03,2026-02-06,On Hold,1,21.02,0.0578,19.81,Online Store
ORD-012910,CUST-00268,PRD-0118,WH-002,2025-11-21,2025-11-26,Delivered,1,21.02,0.0390,20.20,Online Store
ORD-012911,CUST-00227,PRD-0093,WH-003,2026-08-21,2026-08-25,Delivered,1,12.32,0.0568,11.62,Marketplace
ORD-012912,CUST-02390,PRD-0077,WH-006,2026-04-21,2026-04-26,Delivered,2,72.64,0.1056,129.94,Sales Desk
ORD-012913,CUST-00760,PRD-0043,WH-004,2026-03-30,2026-04-02,Delivered,2,23.93,0.0491,45.51,Online Store
ORD-012914,CUST-01038,PRD-0004,WH-002,2026-01-20,2026-01-25,Delivered,1,164.08,0.0449,156.71,Online Store
ORD-012915,CUST-03559,PRD-0023,WH-006,2025-10-01,2025-10-06,Delivered,1,56.17,0.0250,54.77,Online Store
ORD-012916,CUST-00170,PRD-0024,WH-006,2025-10-10,2025-10-14,Delivered,2,49.16,0.0587,92.55,Online Store
ORD-012917,CUST-03773,PRD-0105,WH-003,2026-04-13,2026-04-17,Delivered,1,26.75,0.0143,26.37,Marketplace
ORD-012918,CUST-01362,PRD-0035,WH-002,2025-11-13,2025-11-17,Delivered,8,53.36,0.1284,372.07,Sales Desk
ORD-012919,CUST-02658,PRD-0024,WH-002,2025-12-07,2025-12-11,Delivered,1,49.16,0.0465,46.87,Online Store
ORD-012920,CUST-02165,PRD-0057,WH-003,2026-08-26,2026-08-30,Delivered,2,35.09,0.0143,69.18,Online Store
ORD-012921,CUST-03373,PRD-0067,WH-002,2025-10-28,2025-10-31,Delivered,2,98.98,0.0561,186.85,Online Store
ORD-012922,CUST-00620,PRD-0017,WH-001,2026-08-01,2026-08-05,Delivered,1,164.44,0.0059,163.47,Online Store
ORD-012923,CUST-01489,PRD-0092,WH-003,2026-04-29,2026-05-04,Delivered,2,9.28,0.0644,17.36,Online Store
ORD-012924,CUST-03753,PRD-0025,WH-002,2026-03-12,2026-03-14,Delivered,2,56.55,0.0116,111.79,Marketplace
ORD-012925,CUST-00975,PRD-0042,WH-004,2026-05-28,2026-05-31,Delivered,3,37.14,0.0404,106.92,Online Store
ORD-012926,CUST-02895,PRD-0047,WH-001,2026-07-03,2026-07-07,Delivered,1,21.89,0.0322,21.19,EDI
ORD-012927,CUST-02461,PRD-0025,WH-002,2026-03-10,2026-03-13,Delivered,1,56.55,0.0396,54.31,Online Store
ORD-012928,CUST-03519,PRD-0105,WH-003,2025-09-24,2025-09-27,Delivered,1,26.75,0.0418,25.63,Online Store
ORD-012929,CUST-03525,PRD-0107,WH-001,2025-11-11,2025-11-16,Delivered,1,25.00,0.0061,24.85,Online Store
ORD-012930,CUST-00989,PRD-0051,WH-002,2025-11-14,2025-11-18,Delivered,1,23.03,0.0134,22.72,Online Store
ORD-012931,CUST-01525,PRD-0099,WH-005,2026-01-29,2026-01-31,Delivered,1,16.51,0.0317,15.99,Online Store
ORD-012932,CUST-03980,PRD-0096,WH-002,2026-02-05,2026-02-09,Cancelled,2,19.73,0.0311,38.23,Online Store
ORD-012933,CUST-02612,PRD-0062,WH-002,2026-07-17,2026-07-20,Delivered,1,87.71,0.0568,82.73,Online Store
ORD-012934,CUST-00468,PRD-0021,WH-004,2026-05-01,2026-05-05,Delivered,2,45.05,0.0349,86.96,Marketplace
ORD-012935,CUST-01541,PRD-0062,WH-004,2025-11-27,2025-11-30,Delivered,10,87.71,0.0405,841.58,EDI
ORD-012936,CUST-03635,PRD-0002,WH-004,2026-05-13,2026-05-17,Delivered,2,112.30,0.0391,215.82,Online Store
ORD-012937,CUST-00278,PRD-0086,WH-004,2025-11-17,2025-11-20,Delivered,3,15.51,0.0316,45.06,EDI
ORD-012938,CUST-02491,PRD-0068,WH-003,2025-09-14,2025-09-19,Delivered,1,90.11,0.0024,89.89,Online Store
ORD-012939,CUST-03357,PRD-0016,WH-003,2026-04-08,2026-04-12,Delivered,20,140.26,0.1473,2391.99,Online Store
ORD-012940,CUST-03968,PRD-0082,WH-001,2025-11-27,2025-11-30,Delivered,1,8.10,0.0354,7.81,EDI
ORD-012941,CUST-03424,PRD-0040,WH-001,2026-02-27,2026-03-03,Delivered,1,38.23,0.0364,36.84,Online Store
ORD-012942,CUST-00260,PRD-0002,WH-003,2026-01-08,2026-01-12,Processing,1,112.30,0.0574,105.85,Sales Desk
ORD-012943,CUST-02272,PRD-0045,WH-001,2026-05-23,2026-05-27,Delivered,5,17.66,0.0503,83.86,Online Store
ORD-012944,CUST-01960,PRD-0015,WH-006,2026-04-03,2026-04-08,Delivered,4,65.82,0.0481,250.62,EDI
ORD-012945,CUST-01831,PRD-0002,WH-004,2026-06-11,2026-06-14,Delivered,1,112.30,0.0177,110.31,Online Store
ORD-012946,CUST-03251,PRD-0107,WH-003,2025-12-02,2025-12-04,Delivered,1,25.00,0.0327,24.18,Marketplace
ORD-012947,CUST-00463,PRD-0011,WH-004,2026-01-25,2026-01-28,Delivered,2,62.90,0.0455,120.08,Online Store
ORD-012948,CUST-00920,PRD-0077,WH-006,2026-06-01,2026-06-05,Delivered,1,72.64,0.0794,66.87,Online Store
ORD-012949,CUST-03917,PRD-0040,WH-006,2026-01-16,2026-01-20,Delivered,2,38.23,0.0560,72.18,Online Store
ORD-012950,CUST-00532,PRD-0002,WH-006,2026-08-11,2026-08-15,Delivered,1,112.30,0.0179,110.29,Marketplace
ORD-012951,CUST-02841,PRD-0064,WH-006,2026-08-13,2026-08-15,Delivered,1,77.37,0.0584,72.85,EDI
ORD-012952,CUST-02022,PRD-0012,WH-004,2025-12-31,2026-01-03,Delivered,3,105.16,0.0520,299.08,Marketplace
ORD-012953,CUST-01685,PRD-0072,WH-004,2025-11-21,2025-11-26,Delivered,2,89.50,0.0518,169.73,Online Store
ORD-012954,CUST-00600,PRD-0112,WH-004,2026-03-09,2026-03-13,Delivered,8,35.02,0.1541,236.99,Sales Desk
ORD-012955,CUST-03044,PRD-0029,WH-004,2026-08-10,2026-08-13,Delivered,4,34.84,0.1079,124.32,EDI
ORD-012956,CUST-00623,PRD-0099,WH-004,2025-12-26,2025-12-30,Delivered,3,16.51,0.0013,49.47,Online Store
ORD-012957,CUST-03994,PRD-0101,WH-003,2026-08-22,2026-08-26,Cancelled,1,13.77,0.0120,13.60,Online Store
ORD-012958,CUST-00060,PRD-0061,WH-001,2026-05-22,2026-05-25,Delivered,4,55.56,0.0519,210.71,Online Store
ORD-012959,CUST-02865,PRD-0061,WH-004,2026-02-26,2026-03-02,Delivered,1,55.56,0.0003,55.54,EDI
ORD-012960,CUST-03820,PRD-0045,WH-006,2026-01-20,2026-01-23,Delivered,4,17.66,0.0582,66.53,Sales Desk
ORD-012961,CUST-02856,PRD-0086,WH-006,2026-07-12,2026-07-17,Delivered,2,15.51,0.0507,29.45,Marketplace
ORD-012962,CUST-01498,PRD-0089,WH-003,2026-08-10,2026-08-12,Delivered,1,19.45,0.0110,19.24,Online Store
ORD-012963,CUST-00597,PRD-0079,WH-003,2025-09-18,2025-09-21,Delivered,2,96.75,0.0084,191.87,Marketplace
ORD-012964,CUST-01124,PRD-0019,WH-003,2026-06-01,2026-06-04,Delivered,3,138.93,0.0316,403.62,EDI
ORD-012965,CUST-03300,PRD-0007,WH-003,2026-04-19,2026-04-23,Delivered,1,148.39,0.0261,144.52,Online Store
ORD-012966,CUST-02741,PRD-0039,WH-003,2026-04-21,2026-04-26,Delivered,4,21.95,0.1123,77.94,Online Store
ORD-012967,CUST-01298,PRD-0105,WH-004,2026-03-04,2026-03-09,Delivered,1,26.75,0.0409,25.66,Online Store
ORD-012968,CUST-01480,PRD-0059,WH-006,2026-03-22,2026-03-24,Delivered,3,11.31,0.0499,32.24,Marketplace
ORD-012969,CUST-00204,PRD-0026,WH-005,2026-03-25,2026-03-28,Delivered,1,33.53,0.0238,32.73,Sales Desk
ORD-012970,CUST-02259,PRD-0042,WH-002,2025-09-18,2025-09-21,Delivered,2,37.14,0.0593,69.88,Online Store
ORD-012971,CUST-00648,PRD-0045,WH-005,2025-09-04,2025-09-08,Delivered,2,17.66,0.0575,33.29,EDI
ORD-012972,CUST-00308,PRD-0006,WH-003,2026-01-31,2026-02-02,Delivered,1,85.22,0.0289,82.76,Online Store
ORD-012973,CUST-01439,PRD-0020,WH-002,2026-03-03,2026-03-06,Delivered,1,154.58,0.0023,154.22,Sales Desk
ORD-012974,CUST-02808,PRD-0059,WH-004,2025-10-31,2025-11-02,Delivered,2,11.31,0.0221,22.12,Sales Desk
ORD-012975,CUST-00294,PRD-0106,WH-004,2025-12-04,2025-12-07,Delivered,3,26.75,0.0337,77.55,Online Store
ORD-012976,CUST-01471,PRD-0089,WH-001,2025-12-11,2025-12-15,Delivered,1,19.45,0.0457,18.56,EDI
ORD-012977,CUST-01728,PRD-0066,WH-003,2025-12-02,2025-12-06,Delivered,1,49.55,0.0228,48.42,Marketplace
ORD-012978,CUST-01315,PRD-0082,WH-002,2026-03-11,2026-03-15,Delivered,1,8.10,0.0150,7.98,Online Store
ORD-012979,CUST-03568,PRD-0062,WH-006,2026-05-15,2026-05-19,Delivered,1,87.71,0.0027,87.47,Online Store
ORD-012980,CUST-03394,PRD-0117,WH-004,2026-03-12,2026-03-16,Delivered,2,18.87,0.0625,35.38,Marketplace
ORD-012981,CUST-01666,PRD-0005,WH-004,2026-08-09,2026-08-12,Delivered,20,89.11,0.1131,1580.63,Online Store
ORD-012982,CUST-00122,PRD-0102,WH-005,2025-11-26,2025-11-30,Delivered,2,16.81,0.0588,31.64,Online Store
ORD-012983,CUST-01046,PRD-0064,WH-004,2025-10-13,2025-10-17,Delivered,1,77.37,0.0357,74.61,Online Store
ORD-012984,CUST-02437,PRD-0048,WH-004,2025-09-13,2025-09-18,Delivered,2,30.88,0.0563,58.28,EDI
ORD-012985,CUST-03445,PRD-0102,WH-003,2026-07-08,2026-07-11,Delivered,1,16.81,0.0058,16.71,Sales Desk
ORD-012986,CUST-02446,PRD-0061,WH-005,2026-03-04,2026-03-07,Delivered,1,55.56,0.0122,54.88,Sales Desk
ORD-012987,CUST-03813,PRD-0030,WH-004,2025-12-06,2025-12-11,Delivered,4,68.10,0.0226,266.24,Online Store
ORD-012988,CUST-00201,PRD-0101,WH-004,2025-11-27,2025-12-02,Delivered,1,13.77,0.0400,13.22,Online Store
ORD-012989,CUST-00696,PRD-0108,WH-005,2026-03-26,2026-03-29,Delivered,1,29.97,0.0474,28.55,Online Store
ORD-012990,CUST-02016,PRD-0088,WH-001,2025-12-17,2025-12-23,Delivered,2,11.54,0.0539,21.84,Online Store
ORD-012991,CUST-03590,PRD-0106,WH-001,2026-03-05,2026-03-08,Delivered,1,26.75,0.0888,24.37,Sales Desk
ORD-012992,CUST-01427,PRD-0105,WH-006,2025-11-18,2025-11-21,Delivered,4,26.75,0.0016,106.83,Online Store
ORD-012993,CUST-01878,PRD-0042,WH-003,2026-08-21,2026-08-25,Delivered,1,37.14,0.0233,36.27,Online Store
ORD-012994,CUST-01748,PRD-0107,WH-004,2025-12-07,2025-12-11,Delivered,1,25.00,0.0151,24.62,Online Store
ORD-012995,CUST-03658,PRD-0059,WH-005,2025-12-19,2025-12-23,Delivered,1,11.31,0.0202,11.08,Online Store
ORD-012996,CUST-00006,PRD-0025,WH-006,2026-04-22,2026-04-27,Delivered,1,56.55,0.0384,54.38,Online Store
ORD-012997,CUST-02639,PRD-0093,WH-001,2026-03-03,2026-03-06,Delivered,3,12.32,0.0277,35.94,Marketplace
ORD-012998,CUST-01716,PRD-0047,WH-004,2026-06-23,2026-06-28,Delivered,2,21.89,0.0373,42.15,EDI
ORD-012999,CUST-00408,PRD-0007,WH-006,2026-05-01,2026-05-04,Delivered,3,148.39,0.0281,432.66,Sales Desk
ORD-013000,CUST-02006,PRD-0044,WH-002,2025-10-25,2025-10-29,Delivered,1,9.77,0.0320,9.46,Online Store
ORD-013001,CUST-03706,PRD-0075,WH-001,2026-04-02,2026-04-05,Delivered,1,39.53,0.0310,38.30,Online Store
ORD-013002,CUST-00819,PRD-0086,WH-001,2025-12-22,2025-12-27,Delivered,2,15.51,0.0246,30.26,Online Store
ORD-013003,CUST-00827,PRD-0030,WH-006,2025-10-29,2025-11-01,Delivered,3,68.10,0.0647,191.08,Sales Desk
ORD-013004,CUST-00290,PRD-0083,WH-004,2025-12-29,2026-01-01,Delivered,3,20.52,0.0069,61.14,Online Store
ORD-013005,CUST-01528,PRD-0022,WH-003,2026-06-14,2026-06-19,Delivered,1,43.91,0.0385,42.22,Online Store
ORD-013006,CUST-01177,PRD-0009,WH-002,2026-03-14,2026-03-18,Delivered,3,152.18,0.0384,439.01,Marketplace
ORD-013007,CUST-01812,PRD-0082,WH-004,2026-05-16,2026-05-20,Delivered,5,8.10,0.0536,38.33,EDI
ORD-013008,CUST-01553,PRD-0083,WH-003,2026-05-29,2026-06-02,Delivered,1,20.52,0.0440,19.62,Marketplace
ORD-013009,CUST-01336,PRD-0105,WH-004,2025-12-22,2025-12-27,Delivered,4,26.75,0.0039,106.58,Online Store
ORD-013010,CUST-01337,PRD-0076,WH-002,2026-06-19,2026-06-23,Delivered,1,82.48,0.0404,79.15,Marketplace
ORD-013011,CUST-00612,PRD-0046,WH-001,2026-01-01,2026-01-06,Delivered,1,27.94,0.0332,27.01,Online Store
ORD-013012,CUST-02186,PRD-0019,WH-002,2026-04-18,2026-04-21,Delivered,1,138.93,0.0228,135.76,Online Store
ORD-013013,CUST-02469,PRD-0094,WH-005,2026-04-13,2026-04-18,Delivered,1,10.11,0.0014,10.10,Online Store
ORD-013014,CUST-03014,PRD-0045,WH-004,2026-04-17,2026-04-19,Delivered,1,17.66,0.0257,17.21,EDI
ORD-013015,CUST-00308,PRD-0101,WH-005,2025-12-10,2025-12-14,Delivered,1,13.77,0.0143,13.57,Online Store
ORD-013016,CUST-01514,PRD-0045,WH-006,2025-10-21,2025-10-24,Delivered,1,17.66,0.0049,17.57,Sales Desk
ORD-013017,CUST-03116,PRD-0065,WH-006,2026-03-26,2026-03-30,Delivered,2,71.66,0.0315,138.81,Online Store
ORD-013018,CUST-02669,PRD-0061,WH-005,2025-09-10,2025-09-14,Delivered,1,55.56,0.0541,52.55,Online Store
ORD-013019,CUST-02982,PRD-0005,WH-001,2025-09-11,2025-09-15,Delivered,1,89.11,0.0322,86.24,Online Store
ORD-013020,CUST-00366,PRD-0092,WH-004,2025-10-08,2025-10-11,Delivered,3,9.28,0.0132,27.47,Sales Desk
ORD-013021,CUST-00268,PRD-0071,WH-004,2025-12-07,2025-12-12,Delivered,1,46.93,0.0274,45.64,Online Store
ORD-013022,CUST-02760,PRD-0043,WH-005,2026-04-21,2026-04-27,Delivered,1,23.93,0.0245,23.34,Marketplace
ORD-013023,CUST-00398,PRD-0031,WH-005,2025-11-15,2025-11-17,Delivered,4,71.57,0.0892,260.74,Sales Desk
ORD-013024,CUST-01020,PRD-0110,WH-001,2025-09-26,2025-09-30,Delivered,1,21.36,0.0047,21.26,EDI
ORD-013025,CUST-03653,PRD-0031,WH-006,2025-11-26,2025-11-30,Delivered,1,71.57,0.0219,70.00,Online Store
ORD-013026,CUST-02467,PRD-0013,WH-001,2025-10-30,2025-11-03,Delivered,2,94.06,0.0308,182.33,Online Store
ORD-013027,CUST-03462,PRD-0090,WH-006,2026-02-14,2026-02-20,Delivered,15,19.95,0.1499,254.39,Sales Desk
ORD-013028,CUST-00867,PRD-0079,WH-003,2026-03-24,2026-03-27,Delivered,2,96.75,0.0002,193.46,Online Store
ORD-013029,CUST-03970,PRD-0118,WH-005,2025-11-20,2025-11-24,Delivered,2,21.02,0.0271,40.90,Sales Desk
ORD-013030,CUST-01408,PRD-0003,WH-006,2026-02-10,2026-02-15,Delivered,1,146.25,0.0124,144.44,Online Store
ORD-013031,CUST-01879,PRD-0096,WH-005,2026-02-24,2026-02-26,Delivered,1,19.73,0.0501,18.74,Marketplace
ORD-013032,CUST-00712,PRD-0066,WH-001,2026-06-07,2026-06-12,Cancelled,2,49.55,0.1462,84.61,EDI
ORD-013033,CUST-01068,PRD-0081,WH-002,2026-06-27,2026-06-30,Delivered,1,14.75,0.0295,14.31,Online Store
ORD-013034,CUST-02718,PRD-0044,WH-002,2025-11-01,2025-11-03,Delivered,1,9.77,0.0409,9.37,Online Store
ORD-013035,CUST-00504,PRD-0031,WH-003,2025-11-25,2025-11-29,Delivered,1,71.57,0.0078,71.01,Online Store
ORD-013036,CUST-00345,PRD-0081,WH-004,2026-07-15,2026-07-18,Delivered,2,14.75,0.0309,28.59,Online Store
ORD-013037,CUST-00682,PRD-0061,WH-002,2026-01-05,2026-01-10,Delivered,1,55.56,0.0145,54.75,Marketplace
ORD-013038,CUST-03361,PRD-0003,WH-006,2025-11-19,2025-11-22,Delivered,3,146.25,0.0324,424.53,Online Store
ORD-013039,CUST-02052,PRD-0061,WH-001,2025-12-01,2025-12-06,Cancelled,1,55.56,0.0222,54.33,EDI
ORD-013040,CUST-00676,PRD-0078,WH-006,2025-09-10,2025-09-14,Delivered,20,38.69,0.1462,660.67,Online Store
ORD-013041,CUST-00892,PRD-0043,WH-005,2026-03-12,2026-03-18,Delivered,1,23.93,0.0243,23.35,Online Store
ORD-013042,CUST-00408,PRD-0023,WH-001,2025-12-07,2025-12-12,Delivered,1,56.17,0.0429,53.76,Online Store
ORD-013043,CUST-00800,PRD-0103,WH-002,2026-08-20,2026-08-24,Delivered,1,31.55,0.0558,29.79,Online Store
ORD-013044,CUST-01632,PRD-0087,WH-002,2026-05-12,2026-05-16,Delivered,2,18.64,0.0440,35.64,Online Store
ORD-013045,CUST-01060,PRD-0102,WH-002,2026-06-17,2026-06-19,Delivered,2,16.81,0.0331,32.51,Sales Desk
ORD-013046,CUST-02797,PRD-0074,WH-003,2025-09-18,2025-09-23,Delivered,1,48.65,0.0409,46.66,Marketplace
ORD-013047,CUST-00220,PRD-0005,WH-004,2026-08-28,2026-09-01,In Transit,6,89.11,0.1392,460.24,Online Store
ORD-013048,CUST-02470,PRD-0037,WH-003,2026-04-30,2026-05-03,Delivered,1,48.33,0.0377,46.51,Online Store
ORD-013049,CUST-00348,PRD-0023,WH-004,2025-11-11,2025-11-16,Delivered,2,56.17,0.0433,107.48,Online Store
ORD-013050,CUST-01171,PRD-0025,WH-005,2026-08-22,2026-08-26,Delivered,2,56.55,0.0533,107.07,EDI
ORD-013051,CUST-02939,PRD-0103,WH-002,2025-10-10,2025-10-13,Delivered,1,31.55,0.0181,30.98,EDI
ORD-013052,CUST-02329,PRD-0005,WH-004,2026-08-04,2026-08-08,Delivered,5,89.11,0.0464,424.88,EDI
ORD-013053,CUST-03276,PRD-0087,WH-003,2026-05-20,2026-05-23,Delivered,1,18.64,0.0117,18.42,Online Store
ORD-013054,CUST-00342,PRD-0107,WH-004,2025-11-20,2025-11-24,Delivered,1,25.00,0.0460,23.85,Online Store
ORD-013055,CUST-01703,PRD-0042,WH-003,2026-05-14,2026-05-17,Delivered,1,37.14,0.0235,36.27,Online Store
ORD-013056,CUST-01127,PRD-0092,WH-004,2025-11-05,2025-11-08,Delivered,4,9.28,0.0972,33.51,Online Store
ORD-013057,CUST-00728,PRD-0087,WH-002,2025-11-25,2025-12-01,Delivered,4,18.64,0.0676,69.52,Sales Desk
ORD-013058,CUST-00866,PRD-0012,WH-002,2026-04-27,2026-05-01,Delivered,3,105.16,0.0781,290.84,Online Store
ORD-013059,CUST-02999,PRD-0042,WH-004,2026-01-23,2026-01-25,Delivered,2,37.14,0.0515,70.45,Online Store
